,State,Districtcode,Subdistcode,Town/Village,Ward,EB,Level,Subdistrict,TRU,No_HH,Population,Males,Females,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
405,21,395,3159,0,0,0,SUB-DISTRICT,Kesinga,Total,36947,141365,71241,70124,18771,9742,9029,24104,11995,12109,33026,16372,16654,82155,47992,34163,59210,23249,35961,61613,40477,21136,33523,28418,5105,8716,8209,507,7673,5932,1741,1125,879,246,16009,13398,2611,28090,12059,16031,2336,1407,929,20260,7375,12885,735,334,401,4759,2943,1816,23561,10645,12916,2014,1264,750,16893,6466,10427,616,290,326,4038,2625,1413,4529,1414,3115,322,143,179,3367,909,2458,119,44,75,721,318,403,79752,30764,48988
406,21,395,3160,0,0,0,SUB-DISTRICT,Madanpur Rampur ,Total,37014,137942,69050,68892,19828,10211,9617,20828,10353,10475,39946,19793,20153,77257,44869,32388,60685,24181,36504,65100,39022,26078,28946,24472,4474,10913,10068,845,11395,9025,2370,548,433,115,6090,4946,1144,36154,14550,21604,2370,1543,827,29555,10975,18580,900,267,633,3329,1765,1564,29486,12446,17040,1959,1366,593,24386,9474,14912,673,196,477,2468,1410,1058,6668,2104,4564,411,177,234,5169,1501,3668,227,71,156,861,355,506,72842,30028,42814
407,21,395,3161,0,0,0,SUB-DISTRICT,Narala ,Total,28822,109499,54796,54703,14906,7497,7409,20535,10209,10326,31303,15518,15785,62555,36360,26195,46944,18436,28508,50584,30751,19833,25814,20637,5177,7584,6930,654,10885,7744,3141,942,698,244,6403,5265,1138,24770,10114,14656,2184,1135,1049,19159,7107,12052,596,242,354,2831,1630,1201,20400,8793,11607,1740,969,771,15918,6331,9587,474,207,267,2268,1286,982,4370,1321,3049,444,166,278,3241,776,2465,122,35,87,563,344,219,58915,24045,34870
408,21,395,3162,0,0,0,SUB-DISTRICT,Lanjigarh  ,Total,11269,47451,23555,23896,8518,4311,4207,10952,5442,5510,22548,10912,11636,17485,11408,6077,29966,12147,17819,22333,12386,9947,8297,6488,1809,3065,2747,318,2376,1512,864,93,57,36,2763,2172,591,14036,5898,8138,1724,959,765,11088,4313,6775,129,51,78,1095,575,520,11099,5005,6094,1566,900,666,8597,3594,5003,103,41,62,833,470,363,2937,893,2044,158,59,99,2491,719,1772,26,10,16,262,105,157,25118,11169,13949
409,21,395,3163,0,0,0,SUB-DISTRICT,Biswanathpur ,Total,5409,23395,11365,12030,4215,2134,2081,6649,3152,3497,9156,4466,4690,8668,5542,3126,14727,5823,8904,11643,5921,5722,4819,3586,1233,1770,1415,355,1817,1218,599,55,42,13,1177,911,266,6824,2335,4489,690,348,342,5434,1663,3771,105,44,61,595,280,315,6132,2113,4019,567,288,279,4970,1540,3430,93,38,55,502,247,255,692,222,470,123,60,63,464,123,341,12,6,6,93,33,60,11752,5444,6308
410,21,395,3164,0,0,0,SUB-DISTRICT,Sadar,Total,52948,219195,110518,108677,29644,15249,14395,44114,22038,22076,64016,31592,32424,125888,73142,52746,93307,37376,55931,95500,61308,34192,59222,46949,12273,11749,10028,1721,13507,9407,4100,1544,1252,292,32422,26262,6160,36278,14359,21919,3222,1361,1861,22362,7199,15163,871,378,493,9823,5421,4402,30830,12294,18536,2737,1210,1527,19474,6437,13037,747,323,424,7872,4324,3548,5448,2065,3383,485,151,334,2888,762,2126,124,55,69,1951,1097,854,123695,49210,74485
411,21,395,3165,0,0,0,SUB-DISTRICT,Kegaon ,Total,26148,102668,51395,51273,14638,7535,7103,19776,9908,9868,23495,11661,11834,47824,29787,18037,54844,21608,33236,50661,29715,20946,20378,16518,3860,8554,7528,1026,8102,5970,2132,463,375,88,3259,2645,614,30283,13197,17086,3729,1789,1940,22827,9338,13489,1006,417,589,2721,1653,1068,23696,10991,12705,3053,1572,1481,18190,7900,10290,597,314,283,1856,1205,651,6587,2206,4381,676,217,459,4637,1438,3199,409,103,306,865,448,417,52007,21680,30327
412,21,395,3166,0,0,0,SUB-DISTRICT,Junagarh,Total,45315,181649,90699,90950,25177,12902,12275,29193,14540,14653,28947,14273,14674,90886,55193,35693,90763,35506,55257,85422,51896,33526,46773,36728,10045,12909,11666,1243,20527,14047,6480,986,784,202,12351,10231,2120,38649,15168,23481,2717,1412,1305,31081,11350,19731,884,341,543,3967,2065,1902,31591,13049,18542,2134,1180,954,25434,9783,15651,692,275,417,3331,1811,1520,7058,2119,4939,583,232,351,5647,1567,4080,192,66,126,636,254,382,96227,38803,57424
413,21,395,3167,0,0,0,SUB-DISTRICT,Golamunda,Total,20625,78214,39240,38974,11086,5657,5429,12363,6110,6253,19069,9457,9612,38132,23684,14448,40082,15556,24526,37443,22203,15240,15679,12956,2723,4947,4522,425,6781,5221,1560,407,287,120,3544,2926,618,21764,9247,12517,1628,910,718,16678,6462,10216,813,364,449,2645,1511,1134,17724,7683,10041,1293,757,536,14162,5746,8416,672,301,371,1597,879,718,4040,1564,2476,335,153,182,2516,716,1800,141,63,78,1048,632,416,40771,17037,23734
414,21,395,3168,0,0,0,SUB-DISTRICT,Dharamgarh,Total,27846,108110,54437,53673,15025,7760,7265,21724,10856,10868,15615,7757,7858,53109,33351,19758,55001,21086,33915,53380,31932,21448,28273,22677,5596,9054,8277,777,10808,7344,3464,579,504,75,7832,6552,1280,25107,9255,15852,2715,1458,1257,19928,6537,13391,424,191,233,2040,1069,971,20819,7927,12892,2055,1250,805,16956,5692,11264,310,151,159,1498,834,664,4288,1328,2960,660,208,452,2972,845,2127,114,40,74,542,235,307,54730,22505,32225
415,21,395,3169,0,0,0,SUB-DISTRICT,Kokasara ,Total,41585,158742,78488,80254,21853,11092,10761,25901,12723,13178,51162,25166,25996,76173,47510,28663,82569,30978,51591,82821,46198,36623,37652,30076,7576,13653,12436,1217,15673,11153,4520,1266,808,458,7060,5679,1381,45169,16122,29047,3909,2106,1803,37005,12075,24930,967,308,659,3288,1633,1655,38425,14041,24384,3446,1927,1519,31436,10469,20967,735,244,491,2808,1401,1407,6744,2081,4663,463,179,284,5569,1606,3963,232,64,168,480,232,248,75921,32290,43631
416,21,395,3170,0,0,0,SUB-DISTRICT,Jayapatna,Total,48550,190799,94204,96595,25387,12832,12555,30699,15076,15623,65886,32128,33758,92978,56749,36229,97821,37455,60366,97843,55860,41983,54070,40601,13469,15239,14196,1043,29011,18308,10703,937,771,166,8883,7326,1557,43773,15259,28514,2389,1172,1217,38403,12528,25875,1104,479,625,1877,1080,797,36591,12965,23626,1699,957,742,32518,10736,21782,909,411,498,1465,861,604,7182,2294,4888,690,215,475,5885,1792,4093,195,68,127,412,219,193,92956,38344,54612
417,21,395,3171,0,0,0,SUB-DISTRICT,Thuamul Rampur ,Total,18773,77840,38113,39727,13522,6804,6718,19742,9731,10011,45287,22076,23211,28926,18590,10336,48914,19523,29391,37587,19621,17966,13311,9729,3582,4744,3985,759,5318,3495,1823,253,190,63,2996,2059,937,24276,9892,14384,2481,1400,1081,19080,7296,11784,721,260,461,1994,936,1058,19399,8094,11305,2296,1315,981,14853,5760,9093,575,212,363,1675,807,868,4877,1798,3079,185,85,100,4227,1536,2691,146,48,98,319,129,190,40253,18492,21761
418,21,396,3172,0,0,0,SUB-DISTRICT,Ambadala ,Total,13377,54514,27203,27311,9152,4703,4449,15302,7569,7733,15503,7814,7689,18171,11530,6641,36343,15673,20670,24808,14410,10398,10297,8018,2279,2903,2557,346,3795,2570,1225,207,167,40,3392,2724,668,14511,6392,8119,1008,647,361,10124,4048,6076,478,134,344,2901,1563,1338,12607,5706,6901,855,585,270,8727,3524,5203,351,123,228,2674,1474,1200,1904,686,1218,153,62,91,1397,524,873,127,11,116,227,89,138,29706,12793,16913
419,21,396,3173,0,0,0,SUB-DISTRICT,Muniguda,Total,12816,55233,27011,28222,8669,4338,4331,12249,5960,6289,20973,9590,11383,25919,15080,10839,29314,11931,17383,25070,14995,10075,11807,8814,2993,2898,2350,548,2821,1657,1164,267,214,53,5821,4593,1228,13263,6181,7082,1469,898,571,7152,2566,4586,392,141,251,4250,2576,1674,10639,5227,5412,1339,841,498,5861,2164,3697,292,117,175,3147,2105,1042,2624,954,1670,130,57,73,1291,402,889,100,24,76,1103,471,632,30163,12016,18147
420,21,396,3174,0,0,0,SUB-DISTRICT,Chandrapur,Total,5885,28952,14438,14514,5820,3058,2762,3419,1672,1747,20772,10378,10394,9009,5599,3410,19943,8839,11104,14384,7439,6945,5768,3702,2066,3880,2553,1327,1050,687,363,64,43,21,774,419,355,8616,3737,4879,1787,1168,619,6447,2409,4038,47,23,24,335,137,198,7641,3334,4307,1460,944,516,5850,2250,3600,31,16,15,300,124,176,975,403,572,327,224,103,597,159,438,16,7,9,35,13,22,14568,6999,7569
421,21,396,3175,0,0,0,SUB-DISTRICT,Bishamakatak,Total,20705,87895,41932,45963,13559,6980,6579,13403,6470,6933,56084,26307,29777,34914,20855,14059,52981,21077,31904,45775,23225,22550,22148,14123,8025,7818,5756,2062,8744,4323,4421,346,256,90,5240,3788,1452,23627,9102,14525,2352,1427,925,17694,6148,11546,536,132,404,3045,1395,1650,19696,7769,11927,2023,1236,787,14905,5275,9630,304,86,218,2464,1172,1292,3931,1333,2598,329,191,138,2789,873,1916,232,46,186,581,223,358,42120,18707,23413
422,21,396,3176,0,0,0,SUB-DISTRICT,Kalyanasingpur ,Total,15509,66029,31133,34896,10100,5182,4918,9349,4447,4902,42999,20030,22969,21119,12744,8375,44910,18389,26521,35183,17725,17458,12509,10133,2376,6880,6148,732,2517,1676,841,223,183,40,2889,2126,763,22674,7592,15082,2813,1234,1579,18428,5663,12765,217,103,114,1216,592,624,19105,6393,12712,2417,1063,1354,15506,4747,10759,175,89,86,1007,494,513,3569,1199,2370,396,171,225,2922,916,2006,42,14,28,209,98,111,30846,13408,17438
423,21,396,3177,0,0,0,SUB-DISTRICT,Kashipur ,Total,17625,70542,34059,36483,13153,6583,6570,14602,7103,7499,41450,19786,21664,21684,14259,7425,48858,19800,29058,35372,18112,17260,14147,11033,3114,7758,6346,1412,4224,3014,1210,129,106,23,2036,1567,469,21225,7079,14146,3199,1372,1827,16784,5128,11656,282,111,171,960,468,492,19216,6480,12736,2922,1235,1687,15259,4749,10510,254,100,154,781,396,385,2009,599,1410,277,137,140,1525,379,1146,28,11,17,179,72,107,35170,15947,19223
424,21,396,3178,0,0,0,SUB-DISTRICT,Andirakanch ,Total,3798,15258,7449,7809,2783,1406,1377,3428,1672,1756,8545,4170,4375,4433,2998,1435,10825,4451,6374,8109,4039,4070,3969,2988,981,2744,2238,506,989,592,397,44,10,34,192,148,44,4140,1051,3089,203,71,132,3205,810,2395,488,70,418,244,100,144,3783,942,2841,182,61,121,3029,752,2277,379,48,331,193,81,112,357,109,248,21,10,11,176,58,118,109,22,87,51,19,32,7149,3410,3739
425,21,396,3179,0,0,0,SUB-DISTRICT,Tikiri ,Total,8377,35376,17476,17900,6141,3090,3051,5752,2853,2899,23849,11642,12207,12515,8026,4489,22861,9450,13411,17437,9367,8070,6823,5204,1619,3220,2543,677,1394,801,593,133,114,19,2076,1746,330,10614,4163,6451,2092,914,1178,6657,2264,4393,164,86,78,1701,899,802,9331,3787,5544,1980,878,1102,5683,2017,3666,136,78,58,1532,814,718,1283,376,907,112,36,76,974,247,727,28,8,20,169,85,84,17939,8109,9830
426,21,396,3180,0,0,0,SUB-DISTRICT,Doraguda ,Total,4780,19457,9307,10150,3779,1852,1927,5621,2747,2874,10513,4924,5589,5028,3155,1873,14429,6152,8277,9732,5097,4635,3788,2947,841,2579,2039,540,714,520,194,74,59,15,421,329,92,5944,2150,3794,973,406,567,4458,1479,2979,64,41,23,449,224,225,5530,1988,3542,800,329,471,4357,1448,2909,46,31,15,327,180,147,414,162,252,173,77,96,101,31,70,18,10,8,122,44,78,9725,4210,5515
427,21,396,3181,0,0,0,SUB-DISTRICT,Rayagada ,Total,50909,222518,109316,113202,28596,14562,14034,26235,12898,13337,104576,49433,55143,116166,66495,49671,106352,42821,63531,95407,58892,36515,58453,44180,14273,11992,9340,2652,9658,5188,4470,1856,1460,396,34947,28192,6755,36954,14712,22242,3514,1615,1899,25958,8925,17033,881,429,452,6601,3743,2858,30788,12442,18346,2716,1351,1365,22095,7630,14465,632,347,285,5345,3114,2231,6166,2270,3896,798,264,534,3863,1295,2568,249,82,167,1256,629,627,127111,50424,76687
428,21,396,3182,0,0,0,SUB-DISTRICT,Seskhal ,Total,10793,47586,22574,25012,7009,3591,3418,3424,1655,1769,38501,18182,20319,15318,9349,5969,32268,13225,19043,25881,12717,13164,13003,8194,4809,5340,4035,1305,5696,2835,2861,79,58,21,1888,1266,622,12878,4523,8355,734,465,269,11483,3741,7742,67,30,37,594,287,307,10675,4067,6608,692,456,236,9414,3324,6090,60,28,32,509,259,250,2203,456,1747,42,9,33,2069,417,1652,7,2,5,85,28,57,21705,9857,11848
429,21,396,3183,0,0,0,SUB-DISTRICT,Gunupur,Total,27226,114856,56206,58650,16104,8141,7963,13063,6298,6765,61472,29633,31839,57813,32630,25183,57043,23576,33467,54703,31489,23214,31357,22614,8743,6535,5541,994,11193,6386,4807,750,580,170,12879,10107,2772,23346,8875,14471,1134,566,568,18073,6387,11686,518,211,307,3621,1711,1910,20743,8081,12662,1050,533,517,16442,5966,10476,324,130,194,2927,1452,1475,2603,794,1809,84,33,51,1631,421,1210,194,81,113,694,259,435,60153,24717,35436
430,21,396,3184,0,0,0,SUB-DISTRICT,Gudari ,Total,15340,65526,32273,33253,10585,5341,5244,9241,4542,4699,39827,19418,20409,29628,17595,12033,35898,14678,21220,32807,17820,14987,13437,9647,3790,3262,2674,588,5581,3459,2122,263,178,85,4331,3336,995,19370,8173,11197,678,494,184,16938,6921,10017,521,94,427,1233,664,569,17887,7728,10159,607,469,138,15891,6612,9279,355,72,283,1034,575,459,1483,445,1038,71,25,46,1047,309,738,166,22,144,199,89,110,32719,14453,18266
431,21,396,3185,0,0,0,SUB-DISTRICT,Padmapur,Total,10507,44779,22165,22614,6512,3355,3157,3932,1917,2015,22647,10919,11728,22216,12956,9260,22563,9209,13354,21121,11975,9146,8192,5913,2279,2112,1927,185,3362,1788,1574,270,210,60,2448,1988,460,12929,6062,6867,732,567,165,10363,4461,5902,291,96,195,1543,938,605,11332,5499,5833,677,541,136,9152,4121,5031,238,72,166,1265,765,500,1597,563,1034,55,26,29,1211,340,871,53,24,29,278,173,105,23658,10190,13468
432,21,396,3186,0,0,0,SUB-DISTRICT,Puttasing ,Total,8497,39390,19418,19972,6560,3416,3144,494,265,229,34194,16814,17380,13802,8688,5114,25588,10730,14858,21333,10730,10603,12117,7455,4662,5748,4123,1625,5321,2542,2779,82,66,16,966,724,242,9216,3275,5941,908,582,326,7352,2233,5119,226,88,138,730,372,358,7693,2704,4989,784,514,270,6231,1846,4385,86,32,54,592,312,280,1523,571,952,124,68,56,1121,387,734,140,56,84,138,60,78,18057,8688,9369
433,21,397,3187,0,0,0,SUB-DISTRICT,Raighar ,Total,27260,133537,66842,66695,22767,11402,11365,22686,11618,11068,86248,42770,43478,55363,34015,21348,78174,32827,45347,67188,37303,29885,31107,25822,5285,21835,19487,2348,5235,3079,2156,544,457,87,3493,2799,694,36081,11481,24600,5843,3164,2679,28001,7401,20600,604,222,382,1633,694,939,31255,10106,21149,5024,2848,2176,24407,6492,17915,464,180,284,1360,586,774,4826,1375,3451,819,316,503,3594,909,2685,140,42,98,273,108,165,66349,29539,36810
434,21,397,3188,0,0,0,SUB-DISTRICT,Kundei ,Total,10089,50002,25144,24858,7618,3835,3783,7125,3601,3524,34317,17207,17110,22357,13736,8621,27645,11408,16237,28147,15029,13118,12012,9750,2262,8119,7002,1117,2163,1329,834,301,250,51,1429,1169,260,16135,5279,10856,3240,1620,1620,12194,3288,8906,249,80,169,452,291,161,14182,4792,9390,2808,1466,1342,10793,3013,7780,187,53,134,394,260,134,1953,487,1466,432,154,278,1401,275,1126,62,27,35,58,31,27,21855,10115,11740
435,21,397,3189,0,0,0,SUB-DISTRICT,Umarkote,Total,43769,206012,102791,103221,36636,18434,18202,40484,20364,20120,112072,55332,56740,83625,49832,33793,122387,52959,69428,98323,57727,40596,52876,43355,9521,26614,24379,2235,13100,8330,4770,613,505,108,12549,10141,2408,45447,14372,31075,5210,2754,2456,34519,9140,25379,1420,400,1020,4298,2078,2220,38400,12495,25905,4503,2466,2037,29359,7955,21404,979,265,714,3559,1809,1750,7047,1877,5170,707,288,419,5160,1185,3975,441,135,306,739,269,470,107689,45064,62625
436,21,397,3190,0,0,0,SUB-DISTRICT,Chandahandi ,Total,18833,73953,36460,37493,11343,5636,5707,7877,3927,3950,25990,12597,13393,30904,19958,10946,43049,16502,26547,37882,20745,17137,17090,13846,3244,10904,9764,1140,3211,2043,1168,374,179,195,2601,1860,741,20792,6899,13893,2873,1552,1321,17048,4985,12063,238,103,135,633,259,374,17057,5960,11097,2285,1320,965,14079,4340,9739,189,90,99,504,210,294,3735,939,2796,588,232,356,2969,645,2324,49,13,36,129,49,80,36071,15715,20356
437,21,397,3191,0,0,0,SUB-DISTRICT,Jharigan,Total,19162,83006,40925,42081,15477,7735,7742,7903,3864,4039,51487,25208,26279,24922,16028,8894,58084,24897,33187,46348,24226,22122,18180,14455,3725,10339,9060,1279,4971,3183,1788,355,272,83,2515,1940,575,28168,9771,18397,3704,2390,1314,22222,6336,15886,598,121,477,1644,924,720,24158,8660,15498,3374,2209,1165,18965,5553,13412,513,100,413,1306,798,508,4010,1111,2899,330,181,149,3257,783,2474,85,21,64,338,126,212,36658,16699,19959
438,21,397,3192,0,0,0,SUB-DISTRICT,Dabugan,Total,34752,155383,76542,78841,29676,14691,14985,18341,9018,9323,99754,48932,50822,48582,30049,18533,106801,46493,60308,80535,43801,36734,33136,28014,5122,16170,15275,895,9640,7089,2551,959,699,260,6367,4951,1416,47399,15787,31612,5068,2686,2382,37061,10761,26300,1008,293,715,4262,2047,2215,36982,13190,23792,4077,2371,1706,28999,8944,20055,722,191,531,3184,1684,1500,10417,2597,7820,991,315,676,8062,1817,6245,286,102,184,1078,363,715,74848,32741,42107
439,21,397,3193,0,0,0,SUB-DISTRICT,Paparahandi,Total,23088,99699,49144,50555,17282,8800,8482,11788,5717,6071,54748,26710,28038,38631,23348,15283,61068,25796,35272,50051,27619,22432,23467,18081,5386,7644,6807,837,9203,5993,3210,698,498,200,5922,4783,1139,26584,9538,17046,2841,1524,1317,20809,6396,14413,696,320,376,2238,1298,940,21753,8067,13686,2259,1272,987,17206,5490,11716,575,270,305,1713,1035,678,4831,1471,3360,582,252,330,3603,906,2697,121,50,71,525,263,262,49648,21525,28123
440,21,397,3194,0,0,0,SUB-DISTRICT,Kodinga,Total,23494,105973,52513,53460,18387,9217,9170,13375,6579,6796,63671,31549,32122,32844,20515,12329,73129,31998,41131,54014,30014,24000,22781,19114,3667,10929,10068,861,7545,5772,1773,746,588,158,3561,2686,875,31233,10900,20333,2710,1219,1491,24669,7885,16784,901,338,563,2953,1458,1495,26774,9581,17193,2177,1073,1104,21331,6910,14421,790,301,489,2476,1297,1179,4459,1319,3140,533,146,387,3338,975,2363,111,37,74,477,161,316,51959,22499,29460
441,21,397,3195,0,0,0,SUB-DISTRICT,Kosagumuda ,Total,20238,93166,45968,47198,16076,8009,8067,12872,6322,6550,57803,28510,29293,27197,17173,10024,65969,28795,37174,48243,26474,21769,18579,16023,2556,11001,10516,485,4300,3112,1188,442,348,94,2836,2047,789,29664,10451,19213,3595,1984,1611,24421,7647,16774,446,162,284,1202,658,544,23133,8492,14641,2924,1549,1375,18908,6293,12615,347,127,220,954,523,431,6531,1959,4572,671,435,236,5513,1354,4159,99,35,64,248,135,113,44923,19494,25429
442,21,397,3196,0,0,0,SUB-DISTRICT,Nabarangapur P.S,Total,27491,118957,58923,60034,17791,8910,8881,19262,9529,9733,49354,24111,25243,60270,34951,25319,58687,23972,34715,53645,32660,20985,30924,24051,6873,5509,5074,435,7638,5222,2416,1176,813,363,16601,12942,3659,22721,8609,14112,780,478,302,15894,5018,10876,799,345,454,5248,2768,2480,19353,7637,11716,707,443,264,13982,4699,9283,516,260,256,4148,2235,1913,3368,972,2396,73,35,38,1912,319,1593,283,85,198,1100,533,567,65312,26263,39049
443,21,397,3197,0,0,0,SUB-DISTRICT,Tentulikhunti ,Total,17178,70316,34497,35819,10745,5310,5435,9968,4882,5086,35259,17232,18027,31219,18825,12394,39097,15672,23425,32725,18966,13759,12120,9964,2156,4141,3727,414,3835,2917,918,344,275,69,3800,3045,755,20605,9002,11603,1871,1217,654,15449,5970,9479,356,155,201,2929,1660,1269,17239,7879,9360,1724,1145,579,12748,5191,7557,273,126,147,2494,1417,1077,3366,1123,2243,147,72,75,2701,779,1922,83,29,54,435,243,192,37591,15531,22060
444,21,397,3198,0,0,0,SUB-DISTRICT,Khatiguda,Total,8069,30942,15063,15879,4113,2098,2015,5703,2831,2872,10470,4870,5600,14465,8554,5911,16477,6509,9968,13805,8077,5728,6843,5069,1774,1851,1478,373,1466,960,506,226,186,40,3300,2445,855,6962,3008,3954,295,154,141,4189,1469,2720,316,209,107,2162,1176,986,5764,2568,3196,252,136,116,3583,1304,2279,216,159,57,1713,969,744,1198,440,758,43,18,25,606,165,441,100,50,50,449,207,242,17137,6986,10151
445,21,398,3199,0,0,0,SUB-DISTRICT,Kotpad ,Total,29816,120929,59680,61249,19494,9835,9659,17022,8380,8642,68872,33808,35064,50600,30275,20325,70329,29405,40924,63032,35296,27736,29648,23640,6008,11461,10200,1261,7879,5636,2243,963,651,312,9345,7153,2192,33384,11656,21728,3381,1917,1464,24353,6890,17463,733,281,452,4917,2568,2349,27530,10038,17492,2716,1585,1131,20164,5977,14187,544,229,315,4106,2247,1859,5854,1618,4236,665,332,333,4189,913,3276,189,52,137,811,321,490,57897,24384,33513
446,21,398,3200,0,0,0,SUB-DISTRICT,Boriguma ,Total,23428,98341,48375,49966,17129,8623,8506,14747,7279,7468,51924,25336,26588,38669,23845,14824,59672,24530,35142,49031,27013,22018,29347,21333,8014,8810,7414,1396,10844,6806,4038,802,501,301,8891,6612,2279,19684,5680,14004,1107,580,527,15550,3940,11610,603,143,460,2424,1017,1407,17600,5099,12501,932,500,432,13976,3554,10422,560,138,422,2132,907,1225,2084,581,1503,175,80,95,1574,386,1188,43,5,38,292,110,182,49310,21362,27948
447,21,398,3201,0,0,0,SUB-DISTRICT,Bhairabsingipur ,Total,18133,70420,34353,36067,11896,5927,5969,9828,4784,5044,35054,16927,18127,25569,15777,9792,44851,18576,26275,36724,19331,17393,16161,11663,4498,4843,4249,594,7507,4582,2925,227,155,72,3584,2677,907,20563,7668,12895,1655,995,660,16461,5470,10991,300,108,192,2147,1095,1052,16706,6451,10255,1415,865,550,13650,4720,8930,182,82,100,1459,784,675,3857,1217,2640,240,130,110,2811,750,2061,118,26,92,688,311,377,33696,15022,18674
448,21,398,3202,0,0,0,SUB-DISTRICT,Dasamantapur,Total,13107,50736,24764,25972,9202,4641,4561,5308,2613,2695,31851,15438,16413,17323,10941,6382,33413,13823,19590,26750,13627,13123,10072,7609,2463,6917,5386,1531,1843,1239,604,123,99,24,1189,885,304,16678,6018,10660,2690,1457,1233,11808,3677,8131,213,84,129,1967,800,1167,14164,5039,9125,2261,1244,1017,10443,3215,7228,150,64,86,1310,516,794,2514,979,1535,429,213,216,1365,462,903,63,20,43,657,284,373,23986,11137,12849
449,21,398,3203,0,0,0,SUB-DISTRICT,Lakshmipur,Total,9405,40232,19836,20396,6383,3247,3136,5729,2877,2852,29927,14433,15494,14256,8982,5274,25976,10854,15122,20401,11066,9335,10091,7364,2727,5283,4079,1204,2175,1214,961,122,80,42,2511,1991,520,10310,3702,6608,3968,1528,2440,4746,1450,3296,261,105,156,1335,619,716,8535,3084,5451,3360,1246,2114,3980,1232,2748,241,96,145,954,510,444,1775,618,1157,608,282,326,766,218,548,20,9,11,381,109,272,19831,8770,11061
450,21,398,3204,0,0,0,SUB-DISTRICT,Narayanpatana ,Total,9317,43575,21325,22250,7977,4012,3965,2548,1253,1295,36772,17931,18841,13480,8105,5375,30095,13220,16875,22827,11728,11099,11698,8089,3609,6131,4557,1574,3181,1775,1406,182,93,89,2204,1664,540,11129,3639,7490,1723,467,1256,7701,2392,5309,303,111,192,1402,669,733,9788,3124,6664,1559,397,1162,7069,2179,4890,236,78,158,924,470,454,1341,515,826,164,70,94,632,213,419,67,33,34,478,199,279,20748,9597,11151
451,21,398,3205,0,0,0,SUB-DISTRICT,Bandhugaon ,Total,12600,58974,28460,30514,9735,4865,4870,4673,2279,2394,47059,22609,24450,16222,9832,6390,42752,18628,24124,30272,15969,14303,12522,9444,3078,6266,5712,554,4092,2304,1788,269,179,90,1895,1249,646,17750,6525,11225,3433,1687,1746,12795,4114,8681,441,192,249,1081,532,549,13720,5210,8510,2524,1287,1237,9979,3314,6665,369,167,202,848,442,406,4030,1315,2715,909,400,509,2816,800,2016,72,25,47,233,90,143,28702,12491,16211
